Category,Sub0Category,Product_name,Territory,Sale_date,ListPrice,Quantity,Sales_amount,Region,Sales_year
bikes,Road Bikes,"Road0650 Red, 60",Southwest,2011-12-31 00:00:00,782.99,4,3131.96,Americas,2012
bikes,Road Bikes,"Road0650 Red, 60",Southwest,2011-12-31 00:00:00,782.99,2,1565.98,Americas,2012
bikes,Road Bikes,"Road0650 Red, 62",Central,2011-12-31 00:00:00,782.99,4,3131.96,Americas,2012
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2011-12-31 00:00:00,782.99,3,2348.97,Americas,2012
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2011-12-31 00:00:00,782.99,1,782.99,Americas,2012
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2011-12-31 00:00:00,782.99,1,782.99,Americas,2012
accessories,Helmets,"Sport0100 Helmet, Blue",Central,2011-12-31 00:00:00,33.64,3,100.92,Americas,2012
clothing,Tights,"Women's Tights, L",Southwest,2011-12-31 00:00:00,74.99,6,449.94,Americas,2012
clothing,Tights,"Women's Tights, S",Southwest,2011-12-31 00:00:00,74.99,3,224.97,Americas,2012
clothing,Caps,AWC Logo Cap,Southwest,2012-11-30 00:00:00,8.64,8,69.12,Americas,2013
accessories,Locks,Cable Lock,Southwest,2012-11-30 00:00:00,25,3,75,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Central,2012-11-30 00:00:00,37.99,10,379.9,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Northwest,2012-11-30 00:00:00,37.99,2,75.98,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Southwest,2012-11-30 00:00:00,37.99,9,341.91,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Southwest,2012-11-30 00:00:00,37.99,16,607.84,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Southwest,2012-11-30 00:00:00,37.99,6,227.94,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Central,2012-11-30 00:00:00,37.99,6,227.94,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Northwest,2012-11-30 00:00:00,37.99,3,113.97,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Southwest,2012-11-30 00:00:00,37.99,3,113.97,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Southwest,2012-11-30 00:00:00,37.99,4,151.96,Americas,2013
clothing,Gloves,"Full0Finger Gloves, S",Southwest,2012-11-30 00:00:00,37.99,5,189.95,Americas,2013
clothing,Gloves,"Half0Finger Gloves, M",Southwest,2012-11-30 00:00:00,23.55,4,94.2,Americas,2013
clothing,Gloves,"Half0Finger Gloves, S",Southwest,2012-11-30 00:00:00,23.55,3,70.65,Americas,2013
components,Forks,HL Fork,Northwest,2012-11-30 00:00:00,229.49,1,229.49,Americas,2013
components,Forks,HL Fork,Southwest,2012-11-30 00:00:00,229.49,3,688.47,Americas,2013
components,Headsets,HL Headset,Southwest,2012-11-30 00:00:00,124.73,3,374.19,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 38",Southwest,2012-11-30 00:00:00,1226.91,3,3680.73,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",Northwest,2012-11-30 00:00:00,1226.91,2,2453.82,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",Southwest,2012-11-30 00:00:00,1226.91,3,3680.73,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",Northwest,2012-11-30 00:00:00,1240.45,1,1240.45,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",Southwest,2012-11-30 00:00:00,1240.45,6,7442.7,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 46",Southwest,2012-11-30 00:00:00,1240.45,2,2480.9,Americas,2013
components,Wheels,HL Mountain Rear Wheel,Central,2012-11-30 00:00:00,327.21,3,981.63,Americas,2013
components,Wheels,HL Mountain Rear Wheel,Northwest,2012-11-30 00:00:00,327.21,2,654.42,Americas,2013
components,Wheels,HL Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,327.21,2,654.42,Americas,2013
components,Wheels,HL Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,327.21,5,1636.05,Americas,2013
components,Wheels,LL Mountain Front Wheel,Northwest,2012-11-30 00:00:00,60.74,2,121.48,Americas,2013
components,Wheels,LL Mountain Front Wheel,Southwest,2012-11-30 00:00:00,60.74,8,485.92,Americas,2013
components,Handlebars,LL Mountain Handlebars,Southwest,2012-11-30 00:00:00,40.49,5,202.45,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Southwest,2012-11-30 00:00:00,306.56,1,306.56,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 58",Southwest,2012-11-30 00:00:00,306.56,2,613.12,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 58",Southwest,2012-11-30 00:00:00,306.56,3,919.68,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 44",Southwest,2012-11-30 00:00:00,337.22,4,1348.88,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 48",Southwest,2012-11-30 00:00:00,337.22,1,337.22,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 60",Southwest,2012-11-30 00:00:00,337.22,2,674.44,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 62",Southwest,2012-11-30 00:00:00,337.22,2,674.44,Americas,2013
components,Wheels,LL Road Rear Wheel,Southwest,2012-11-30 00:00:00,112.57,3,337.71,Americas,2013
components,Wheels,LL Road Rear Wheel,Southwest,2012-11-30 00:00:00,112.57,3,337.71,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Southwest,2012-11-30 00:00:00,48.07,11,528.77,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",Southwest,2012-11-30 00:00:00,48.07,4,192.28,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",Southwest,2012-11-30 00:00:00,48.07,4,192.28,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, L",Southwest,2012-11-30 00:00:00,89.99,2,179.98,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, M",Southwest,2012-11-30 00:00:00,89.99,2,179.98,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, M",Southwest,2012-11-30 00:00:00,89.99,1,89.99,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, S",Southwest,2012-11-30 00:00:00,89.99,2,179.98,Americas,2013
clothing,Shorts,"Men's Sports Shorts, M",Southwest,2012-11-30 00:00:00,59.99,4,239.96,Americas,2013
clothing,Shorts,"Men's Sports Shorts, S",Southwest,2012-11-30 00:00:00,59.99,3,179.97,Americas,2013
accessories,Pumps,Minipump,Southwest,2012-11-30 00:00:00,19.99,5,99.95,Americas,2013
components,Headsets,ML Headset,Southwest,2012-11-30 00:00:00,102.29,6,613.74,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 38",Southwest,2012-11-30 00:00:00,348.76,3,1046.28,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 44",Southwest,2012-11-30 00:00:00,348.76,3,1046.28,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",Northwest,2012-11-30 00:00:00,348.76,1,348.76,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",Southwest,2012-11-30 00:00:00,348.76,2,697.52,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",Southwest,2012-11-30 00:00:00,348.76,3,1046.28,Americas,2013
components,Handlebars,ML Mountain Handlebars,Central,2012-11-30 00:00:00,56.29,1,56.29,Americas,2013
components,Handlebars,ML Mountain Handlebars,Northwest,2012-11-30 00:00:00,56.29,2,112.58,Americas,2013
components,Handlebars,ML Mountain Handlebars,Southwest,2012-11-30 00:00:00,56.29,3,168.87,Americas,2013
components,Wheels,ML Mountain Rear Wheel,Central,2012-11-30 00:00:00,236.02,2,472.04,Americas,2013
components,Wheels,ML Mountain Rear Wheel,Northwest,2012-11-30 00:00:00,236.02,1,236.02,Americas,2013
components,Wheels,ML Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,236.02,4,944.08,Americas,2013
components,Wheels,ML Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,236.02,3,708.06,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 38",Southwest,2012-11-30 00:00:00,540.75,3,1622.25,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",Southwest,2012-11-30 00:00:00,540.75,7,3785.25,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 48",Southwest,2012-11-30 00:00:00,540.75,4,2163,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Central,2012-11-30 00:00:00,2049.1,3,6147.3,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Southwest,2012-11-30 00:00:00,2049.1,2,4098.2,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Southwest,2012-11-30 00:00:00,2049.1,1,2049.1,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Southwest,2012-11-30 00:00:00,2049.1,2,4098.2,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Central,2012-11-30 00:00:00,2049.1,3,6147.3,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Southwest,2012-11-30 00:00:00,2049.1,5,10245.5,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Southwest,2012-11-30 00:00:00,2049.1,4,8196.4,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Central,2012-11-30 00:00:00,2049.1,6,12294.6,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Southwest,2012-11-30 00:00:00,2049.1,2,4098.2,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Southwest,2012-11-30 00:00:00,2049.1,1,2049.1,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Central,2012-11-30 00:00:00,2071.42,2,4142.84,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Southwest,2012-11-30 00:00:00,2071.42,7,14499.94,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Southwest,2012-11-30 00:00:00,2071.42,3,6214.26,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Southwest,2012-11-30 00:00:00,2071.42,3,6214.26,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Central,2012-11-30 00:00:00,2071.42,4,8285.68,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Southwest,2012-11-30 00:00:00,2071.42,2,4142.84,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Southwest,2012-11-30 00:00:00,2071.42,2,4142.84,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 46",Southwest,2012-11-30 00:00:00,2071.42,5,10357.1,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 46",Southwest,2012-11-30 00:00:00,2071.42,2,4142.84,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 38",Central,2012-11-30 00:00:00,1079.99,2,2159.98,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 38",Southwest,2012-11-30 00:00:00,1079.99,3,3239.97,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 38",Southwest,2012-11-30 00:00:00,1079.99,1,1079.99,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 40",Central,2012-11-30 00:00:00,1079.99,1,1079.99,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 40",Southwest,2012-11-30 00:00:00,1079.99,4,4319.96,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 40",Southwest,2012-11-30 00:00:00,1079.99,2,2159.98,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 44",Central,2012-11-30 00:00:00,1079.99,6,6479.94,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 44",Southwest,2012-11-30 00:00:00,1079.99,4,4319.96,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 44",Southwest,2012-11-30 00:00:00,1079.99,2,2159.98,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 48",Central,2012-11-30 00:00:00,1079.99,5,5399.95,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 48",Southwest,2012-11-30 00:00:00,1079.99,6,6479.94,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 48",Southwest,2012-11-30 00:00:00,1079.99,1,1079.99,Americas,2013
bikes,Road Bikes,"Road0250 Black, 44",Southwest,2012-11-30 00:00:00,2181.56,1,2181.56,Americas,2013
bikes,Road Bikes,"Road0250 Black, 48",Southwest,2012-11-30 00:00:00,2181.56,4,8726.24,Americas,2013
bikes,Road Bikes,"Road0250 Red, 44",Southwest,2012-11-30 00:00:00,2443.35,1,2443.35,Americas,2013
bikes,Road Bikes,"Road0250 Red, 44",Southwest,2012-11-30 00:00:00,2443.35,6,14660.1,Americas,2013
bikes,Road Bikes,"Road0250 Red, 48",Southwest,2012-11-30 00:00:00,2443.35,2,4886.7,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 38",Southwest,2012-11-30 00:00:00,1000.44,1,1000.44,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 38",Southwest,2012-11-30 00:00:00,1000.44,1,1000.44,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 40",Southwest,2012-11-30 00:00:00,1000.44,3,3001.32,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 48",Southwest,2012-11-30 00:00:00,1000.44,3,3001.32,Americas,2013
bikes,Road Bikes,"Road0650 Black, 44",Southwest,2012-11-30 00:00:00,782.99,4,3131.96,Americas,2013
bikes,Road Bikes,"Road0650 Black, 52",Southwest,2012-11-30 00:00:00,782.99,8,6263.92,Americas,2013
bikes,Road Bikes,"Road0650 Black, 52",Southwest,2012-11-30 00:00:00,782.99,4,3131.96,Americas,2013
bikes,Road Bikes,"Road0650 Black, 52",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Black, 58",Southwest,2012-11-30 00:00:00,782.99,10,7829.9,Americas,2013
bikes,Road Bikes,"Road0650 Black, 58",Southwest,2012-11-30 00:00:00,782.99,5,3914.95,Americas,2013
bikes,Road Bikes,"Road0650 Black, 60",Southwest,2012-11-30 00:00:00,782.99,5,3914.95,Americas,2013
bikes,Road Bikes,"Road0650 Red, 44",Southwest,2012-11-30 00:00:00,782.99,10,7829.9,Americas,2013
bikes,Road Bikes,"Road0650 Red, 44",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
bikes,Road Bikes,"Road0650 Red, 48",Southwest,2012-11-30 00:00:00,782.99,14,10961.86,Americas,2013
bikes,Road Bikes,"Road0650 Red, 48",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Red, 52",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
bikes,Road Bikes,"Road0650 Red, 60",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2012-11-30 00:00:00,782.99,2,1565.98,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Southwest,2012-11-30 00:00:00,33.64,6,201.84,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Southwest,2012-11-30 00:00:00,33.64,1,33.64,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Southwest,2012-11-30 00:00:00,33.64,5,168.2,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Blue",Southwest,2012-11-30 00:00:00,33.64,2,67.28,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Red",Northwest,2012-11-30 00:00:00,33.64,1,33.64,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Red",Southwest,2012-11-30 00:00:00,33.64,1,33.64,Americas,2013
clothing,Tights,"Women's Tights, L",Southwest,2012-11-30 00:00:00,74.99,1,74.99,Americas,2013
clothing,Tights,"Women's Tights, S",Southwest,2012-11-30 00:00:00,74.99,4,299.96,Americas,2013
clothing,Caps,AWC Logo Cap,Southwest,2012-11-30 00:00:00,8.64,2,17.28,Americas,2013
accessories,Locks,Cable Lock,Southwest,2012-11-30 00:00:00,25,5,125,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Southwest,2012-11-30 00:00:00,37.99,12,455.88,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Southwest,2012-11-30 00:00:00,37.99,9,341.91,Americas,2013
clothing,Gloves,"Full0Finger Gloves, S",Southwest,2012-11-30 00:00:00,37.99,1,37.99,Americas,2013
clothing,Gloves,"Half0Finger Gloves, M",Southwest,2012-11-30 00:00:00,23.55,3,70.65,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",Southwest,2012-11-30 00:00:00,1240.45,5,6202.25,Americas,2013
components,Handlebars,HL Mountain Handlebars,Southwest,2012-11-30 00:00:00,109.34,1,109.34,Americas,2013
components,Wheels,HL Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,327.21,2,654.42,Americas,2013
components,Wheels,HL Road Front Wheel,Southwest,2012-11-30 00:00:00,330.06,3,990.18,Americas,2013
components,Handlebars,HL Road Handlebars,Southwest,2012-11-30 00:00:00,109.34,1,109.34,Americas,2013
components,Wheels,LL Mountain Front Wheel,Southwest,2012-11-30 00:00:00,60.74,1,60.74,Americas,2013
components,Wheels,LL Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,87.75,2,175.5,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Southwest,2012-11-30 00:00:00,306.56,3,919.68,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 44",Southwest,2012-11-30 00:00:00,337.22,1,337.22,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 48",Southwest,2012-11-30 00:00:00,337.22,2,674.44,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 60",Southwest,2012-11-30 00:00:00,337.22,1,337.22,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 62",Southwest,2012-11-30 00:00:00,337.22,4,1348.88,Americas,2013
components,Wheels,LL Road Rear Wheel,Southwest,2012-11-30 00:00:00,112.57,3,337.71,Americas,2013
components,Wheels,LL Road Rear Wheel,Southwest,2012-11-30 00:00:00,112.57,3,337.71,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Southwest,2012-11-30 00:00:00,48.07,3,144.21,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Southwest,2012-11-30 00:00:00,48.07,6,288.42,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",Southwest,2012-11-30 00:00:00,48.07,3,144.21,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",Southwest,2012-11-30 00:00:00,48.07,1,48.07,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, M",Southwest,2012-11-30 00:00:00,89.99,4,359.96,Americas,2013
clothing,Bib0Shorts,"Men's Bib0Shorts, S",Southwest,2012-11-30 00:00:00,89.99,2,179.98,Americas,2013
clothing,Shorts,"Men's Sports Shorts, M",Southwest,2012-11-30 00:00:00,59.99,3,179.97,Americas,2013
accessories,Pumps,Minipump,Southwest,2012-11-30 00:00:00,19.99,1,19.99,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 38",Southwest,2012-11-30 00:00:00,348.76,1,348.76,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 44",Southwest,2012-11-30 00:00:00,348.76,1,348.76,Americas,2013
components,Mountain Frames,"ML Mountain Frame 0 Black, 48",Southwest,2012-11-30 00:00:00,348.76,1,348.76,Americas,2013
components,Wheels,ML Mountain Front Wheel,Southwest,2012-11-30 00:00:00,209.02,2,418.04,Americas,2013
components,Handlebars,ML Mountain Handlebars,Southwest,2012-11-30 00:00:00,56.29,2,112.58,Americas,2013
components,Wheels,ML Mountain Rear Wheel,Southwest,2012-11-30 00:00:00,236.02,3,708.06,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 38",Southwest,2012-11-30 00:00:00,540.75,3,1622.25,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",Southwest,2012-11-30 00:00:00,540.75,2,1081.5,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 48",Southwest,2012-11-30 00:00:00,540.75,2,1081.5,Americas,2013
components,Wheels,ML Road Front Wheel,Southwest,2012-11-30 00:00:00,248.38,2,496.76,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Southwest,2012-11-30 00:00:00,2049.1,1,2049.1,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Southwest,2012-11-30 00:00:00,2049.1,5,10245.5,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Southwest,2012-11-30 00:00:00,2049.1,3,6147.3,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Southwest,2012-11-30 00:00:00,2071.42,2,4142.84,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Southwest,2012-11-30 00:00:00,2071.42,4,8285.68,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 46",Southwest,2012-11-30 00:00:00,2071.42,3,6214.26,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 38",Southwest,2012-11-30 00:00:00,1079.99,1,1079.99,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 40",Southwest,2012-11-30 00:00:00,1079.99,2,2159.98,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 44",Southwest,2012-11-30 00:00:00,1079.99,7,7559.93,Americas,2013
bikes,Mountain Bikes,"Mountain0300 Black, 48",Southwest,2012-11-30 00:00:00,1079.99,2,2159.98,Americas,2013
bikes,Road Bikes,"Road0250 Black, 44",Southwest,2012-11-30 00:00:00,2181.56,4,8726.24,Americas,2013
bikes,Road Bikes,"Road0250 Black, 52",Southwest,2012-11-30 00:00:00,2181.56,2,4363.12,Americas,2013
bikes,Road Bikes,"Road0250 Black, 58",Southwest,2012-11-30 00:00:00,2181.56,5,10907.8,Americas,2013
bikes,Road Bikes,"Road0250 Red, 48",Southwest,2012-11-30 00:00:00,2443.35,2,4886.7,Americas,2013
bikes,Road Bikes,"Road0250 Red, 52",Southwest,2012-11-30 00:00:00,2443.35,1,2443.35,Americas,2013
bikes,Road Bikes,"Road0250 Red, 58",Southwest,2012-11-30 00:00:00,2181.56,2,4363.12,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 38",Southwest,2012-11-30 00:00:00,1000.44,3,3001.32,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 40",Southwest,2012-11-30 00:00:00,1000.44,1,1000.44,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 42",Southwest,2012-11-30 00:00:00,1000.44,1,1000.44,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 44",Southwest,2012-11-30 00:00:00,1000.44,4,4001.76,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 48",Southwest,2012-11-30 00:00:00,1000.44,2,2000.88,Americas,2013
bikes,Road Bikes,"Road0650 Black, 44",Southwest,2012-11-30 00:00:00,782.99,2,1565.98,Americas,2013
bikes,Road Bikes,"Road0650 Black, 52",Southwest,2012-11-30 00:00:00,782.99,2,1565.98,Americas,2013
bikes,Road Bikes,"Road0650 Black, 52",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Black, 58",Southwest,2012-11-30 00:00:00,782.99,5,3914.95,Americas,2013
bikes,Road Bikes,"Road0650 Black, 58",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Black, 60",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Black, 62",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Red, 44",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
bikes,Road Bikes,"Road0650 Red, 44",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
bikes,Road Bikes,"Road0650 Red, 48",Southwest,2012-11-30 00:00:00,782.99,4,3131.96,Americas,2013
bikes,Road Bikes,"Road0650 Red, 52",Southwest,2012-11-30 00:00:00,782.99,2,1565.98,Americas,2013
bikes,Road Bikes,"Road0650 Red, 58",Southwest,2012-11-30 00:00:00,782.99,2,1565.98,Americas,2013
bikes,Road Bikes,"Road0650 Red, 60",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Red, 60",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2012-11-30 00:00:00,782.99,1,782.99,Americas,2013
bikes,Road Bikes,"Road0650 Red, 62",Southwest,2012-11-30 00:00:00,782.99,3,2348.97,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Southwest,2012-11-30 00:00:00,33.64,4,134.56,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Blue",Southwest,2012-11-30 00:00:00,33.64,3,100.92,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Red",Southwest,2012-11-30 00:00:00,33.64,3,100.92,Americas,2013
clothing,Tights,"Women's Tights, L",Southwest,2012-11-30 00:00:00,74.99,2,149.98,Americas,2013
clothing,Tights,"Women's Tights, L",Southwest,2012-11-30 00:00:00,74.99,2,149.98,Americas,2013
clothing,Tights,"Women's Tights, S",Southwest,2012-11-30 00:00:00,74.99,3,224.97,Americas,2013
clothing,Caps,AWC Logo Cap,Northwest,2012-11-30 00:00:00,8.64,5,43.2,Americas,2013
clothing,Caps,AWC Logo Cap,Southwest,2012-11-30 00:00:00,8.64,3,25.92,Americas,2013
clothing,Caps,AWC Logo Cap,Southwest,2012-11-30 00:00:00,8.64,5,43.2,Americas,2013
clothing,Gloves,"Full0Finger Gloves, L",Northwest,2012-11-30 00:00:00,37.99,6,227.94,Americas,2013
clothing,Gloves,"Full0Finger Gloves, M",Northwest,2012-11-30 00:00:00,37.99,2,75.98,Americas,2013
clothing,Gloves,"Full0Finger Gloves, S",Northwest,2012-11-30 00:00:00,37.99,4,151.96,Americas,2013
clothing,Gloves,"Half0Finger Gloves, M",Southwest,2012-11-30 00:00:00,23.55,8,188.4,Americas,2013
components,Road Frames,"HL Road Frame 0 Black, 44",Southwest,2012-11-30 00:00:00,1301.36,1,1301.36,Americas,2013
components,Road Frames,"HL Road Frame 0 Red, 44",Southwest,2012-11-30 00:00:00,1301.36,1,1301.36,Americas,2013
components,Wheels,HL Road Front Wheel,Central,2012-11-30 00:00:00,330.06,1,330.06,Americas,2013
components,Wheels,HL Road Front Wheel,Southwest,2012-11-30 00:00:00,330.06,2,660.12,Americas,2013
components,Wheels,HL Road Front Wheel,Southwest,2012-11-30 00:00:00,330.06,3,990.18,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Central,2012-11-30 00:00:00,306.56,2,613.12,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Southwest,2012-11-30 00:00:00,306.56,4,1226.24,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Southwest,2012-11-30 00:00:00,306.56,2,613.12,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 58",Southwest,2012-11-30 00:00:00,306.56,1,306.56,Americas,2013
components,Road Frames,"LL Road Frame 0 Red, 44",Central,2012-11-30 00:00:00,337.22,5,1686.1,Americas,2013
